datetime,bcc-csm1-1_rcp60,ccsm4_rcp60,cesm1-cam5_rcp60,csiro-mk3-6-0_rcp60,fio-esm_rcp60,gfdl-cm3_rcp60,gfdl-esm2g_rcp60,gfdl-esm2m_rcp60,giss-e2-r_rcp60,hadgem2-ao_rcp60,hadgem2-es_rcp60,ipsl-cm5a-mr_rcp60,miroc5_rcp60,miroc-esm_rcp60,miroc-esm-chem_rcp60,noresm1-m_rcp60,count
2022-10-01,0.01542364467897008,0.5342219028439934,0.06800672950356797,0.9130644608524852,0.8723009922538658,0.9719611450971188,0.03280973960457407,0.11291721305601608,0.37139678850957314,0.12992194465139997,0.33338291290572875,0.09655757136810464,0.31598735089625724,0.001249870667364883,0.00324927085119721,0.16093565511191704,4.0
2023-10-01,0.00715014242817141,0.5901410843811877,0.11063592399550792,0.8951086109715747,0.7635804421338593,0.9218787467101124,0.027243482131466535,0.10372265664726395,0.37494798249297334,0.06303101758058104,0.1907923622165423,0.1145252614042313,0.24629622959515016,0.0005881836811115086,0.0019388439928018865,0.12206398604386598,4.0
2024-10-01,0.006690119299880339,0.7323321904364011,0.1177805931843188,0.6855043904437639,0.6788674756143036,0.9559215790294557,0.018565942228740192,0.08339300718204576,0.2820925659354918,0.1054273197749008,0.10014328096421563,0.09624644444588225,0.24206284419847574,8.58225257824198e-05,0.0016762130050815265,0.14600496310406966,4.0
2025-10-01,0.001269200199832949,0.6169783499381507,0.09933943825112707,0.7350835828616822,0.7031522318139269,0.9400071652524413,0.02047596315161726,0.08406309981847696,0.44835032479355563,0.08490952337381426,0.06439578697861038,0.04923917652103737,0.26097421738647975,0.0002671167862262393,0.0014191161341761411,0.2661755011713823,5.0
2026-10-01,0.00026868908230377275,0.5552230278071121,0.2018389374871692,0.6755201417461459,0.9602088611540998,0.772897824721908,0.021694096361933944,0.1568748282885369,0.5686737696440614,0.09883396115892976,0.042799635162552065,0.07092336018931562,0.3120157724225207,7.4789984228853e-05,0.0019032893784919674,0.19821040242886465,5.0
2027-10-01,0.001232735854849762,0.3514253851910092,0.16879501478878955,0.7172214145985445,0.6067405676843621,0.7243483206852117,0.01188676668562376,0.14830834457283662,0.4139280789526065,0.07581284341564906,0.01804075202805698,0.06927831448575747,0.39082220955648816,5.1948239575793175e-05,0.005374515728911694,0.2543290760061662,5.0
2028-10-01,0.0011179952662165357,0.3877287513600921,0.19031481154706678,0.6775507135622908,0.6674950654522354,0.585988827754289,0.00605699356553213,0.1001799555950165,0.33335769297911666,0.04557779292983795,0.012889381347270547,0.06093169304335522,0.32815631806884515,4.3968603964372136e-05,0.003774067629602277,0.1970518868343021,6.0
2029-10-01,0.0007486524061663896,0.2921065000189924,0.14830679113244988,0.6011204052667896,0.8731649452804855,0.5877422776717467,0.012940951412740234,0.1071866733714964,0.43237298013516323,0.08576597796125701,0.024096419758518874,0.05861286789044859,0.21081079951791157,3.6986639066718e-05,0.004320643401077225,0.17157881939401362,5.0
2030-10-01,0.0006612952603936522,0.17093796428140207,0.15703114324005893,0.5153662114560418,0.6938986213359652,0.4605528468901948,0.014822514657827425,0.2172486083400373,0.5289409955349866,0.08303105086055844,0.013221297474533558,0.10408257458563563,0.19182460794719716,0.0009871786760320858,0.00358462094677656,0.09299400010382923,5.0
2031-10-01,0.0008409722311789784,0.06600912762042635,0.07215022504094057,0.5239394893652918,0.6494240495431083,0.5293788956583745,0.028304980748548265,0.15561073538811254,0.49207747852251427,0.06657568577236972,0.014273841849413806,0.14347130183727255,0.22569324353832876,0.0012503079165714086,0.004667862573044425,0.09699408033113198,5.0
2032-10-01,0.0009950794007648157,0.034604532404601776,0.04528062393082094,0.479015737781451,0.5649495610245772,0.32382685067779193,0.04511479648337603,0.13597795108872265,0.6179698610113391,0.09194426292564616,0.012086466096714328,0.14222544001631657,0.12468245265838848,0.0009175253869861393,0.00331322182648405,0.06728899470005327,7.0
2033-10-01,0.00021526584660714796,0.031147601324379513,0.03441842741743226,0.5882427546927809,0.634171432046393,0.3872866187483849,0.024987163708740004,0.08814422178407615,0.7474616839517754,0.08248149838065283,0.00689187698345109,0.14862126542621193,0.1459963842553233,0.0006893169774516624,0.0018602520889796279,0.029842421793247285,8.0
2034-10-01,0.00039215947955263333,0.03204092891192421,0.05722009268340822,0.6112144436030622,0.5203625198157548,0.5479290992370087,0.014820014377579628,0.06885300830453442,0.915508249802663,0.05129608207997535,0.011140739485910277,0.27911313772676755,0.18301195771774706,0.000303603010051143,0.0010651262497463148,0.04037847859738469,7.0
2035-10-01,0.0005435616697251527,0.027573363999717066,0.05700306974921722,0.7008379180948294,0.7351352283532303,0.46822816211141827,0.022339633206823903,0.08326356634810014,0.9603737687591107,0.050780273787642695,0.007703826133250829,0.3055264642351439,0.2055644127683871,9.206360347219759e-05,0.00043673177777103566,0.05456899487531937,6.0
2036-10-01,0.0004997871614628299,0.021912758327548108,0.05198575452436941,0.4648953548312418,0.8591757982498998,0.2897024676735411,0.03414285290764801,0.05142661066754454,0.925994147546403,0.10605060634803315,0.01036709023313046,0.37661409207958063,0.1543481901248743,0.0001481088493317606,0.00015036897041276762,0.06923739364472202,6.0
2037-10-01,0.0003703898227649184,0.024108196065854105,0.067271311655628,0.5290718276847868,0.9523715136263525,0.160693463924765,0.023113499582894978,0.04429334401435118,0.8797930668113414,0.06421128659165484,0.007088937829324137,0.3745518069606453,0.1199104270230753,0.0001827500435899484,2.958789286808514e-05,0.0816726085296304,7.0
2038-10-01,0.00047742507965245625,0.06041689628984585,0.13196450878057228,0.7709770686555482,0.9692527821090327,0.06885775558225786,0.027203823709756034,0.08086932358616304,0.9936757519756667,0.0563058498011473,0.010023901863763158,0.3429306172548219,0.08681761975760761,0.00040014791858092986,3.899739701554173e-05,0.06656401440544395,5.0
2039-10-01,0.00036087575401979433,0.06495770296709434,0.135540335904924,0.9876789644193624,0.9377943199238551,0.05270644257666371,0.02413132156527615,0.0763162006930054,0.78467889062736,0.07885474713113234,0.010780289898728541,0.23162430553016597,0.07927369936217078,0.0003602642099972771,2.8521829400307288e-05,0.04945543850301312,6.0
2040-10-01,0.0006283437113076907,0.08812063877798504,0.11499192147140715,0.5620596339152395,0.9392910518901852,0.06136867491682041,0.02832321703918876,0.14274884548356814,0.7476537005357492,0.1267443731224282,0.015281820778726763,0.1642650443592436,0.08521148642306844,0.00017319434300732528,1.8812668357509618e-05,0.05880551677300944,5.0
2041-10-01,0.000565828100836166,0.09217602508072786,0.10376392085135536,0.5765268533822945,0.9868695161965899,0.023525818357527564,0.06246199509415872,0.1569396306429124,0.7093380465960024,0.13534940854309785,0.01586976231745741,0.12931670701044232,0.11573714446922344,0.00038497865392097836,2.5799670310449228e-05,0.0600728802052639,5.0
2042-10-01,0.0010566491950242298,0.06976465105646695,0.0831538508933095,0.5879968573629284,0.8668658744031351,0.030792537022464882,0.08469743211403104,0.11142799628373722,0.6714584390646394,0.09995122412465869,0.021785071535274772,0.10811211385204522,0.06831281993870573,0.0003826962370817237,1.4340650201098542e-05,0.030374335355441987,6.0
2043-10-01,0.0010969463158608027,0.05516394144891149,0.09132878348420159,0.4837458662408247,0.9889303119349564,0.03943140015341121,0.12102390693364276,0.16511685283711677,0.5468306610499817,0.1505957022004949,0.03845036619718016,0.08100091578050535,0.09030458995086822,0.00030007911648357503,9.565416963898078e-06,0.022151762827152036,6.0
2044-10-01,0.0008947475049662068,0.03689430864714897,0.07948551088443276,0.382155098575817,0.8487404119922459,0.02542131084367118,0.12668998418996635,0.10578241995414854,0.5401775855991999,0.04980468018569804,0.029816576124739924,0.05601299160357936,0.10088524593494001,0.000928027429215401,8.368280926128138e-06,0.011598929281647942,8.0
2045-10-01,0.0009102311952517602,0.028565718946052785,0.08070705023870021,0.49128767869629875,0.9264150949409311,0.04202523906758446,0.1519149620582674,0.0977927400871457,0.5030351121704262,0.07238920177142778,0.022005962790455816,0.05071868295836652,0.10354811203818802,0.0024556055266010536,1.4338834414975136e-06,0.009133514906349442,7.0
2046-10-01,0.0008226383441698485,0.019639625741231192,0.11207294617130285,0.3003522407520903,0.7954124749388131,0.05222716515512264,0.2426452159715278,0.09694221340203495,0.45789836452956545,0.07518292471115932,0.030363049381094756,0.0743666663623607,0.0777883455422383,0.00328410775107431,2.3780811178240307e-06,0.010374588232973698,6.0
2047-10-01,0.0029478297822635724,0.024205728074443038,0.14192689891983282,0.24592726659546288,0.7464225199518507,0.04745278448652505,0.2321195179050238,0.12647435302502744,0.4003850994854731,0.044175312962454055,0.0228655661357381,0.061050505654558426,0.15890147815197841,0.0048679210888447014,4.897000347576923e-06,0.01125496865183812,8.0
2048-10-01,0.0016954601992090871,0.014344512866169784,0.17751948636597176,0.23461837101684577,0.8853432672246764,0.04904006191273297,0.2245369851590576,0.11191078519313542,0.1845164282517181,0.05446755028080792,0.009007684556273042,0.08487806018518106,0.22017769099458215,0.003773005361561846,2.7477959703403893e-06,0.014871829243929895,7.0
2049-10-01,0.0016184451871806439,0.049623154126392253,0.4437483708915009,0.22152263065842634,0.623390679719211,0.06485981254221457,0.18560096892365735,0.06908754356847764,0.20574075355291402,0.04835264697650605,0.005815512453755819,0.08881699034814709,0.14242058340524114,0.0028682334250465544,1.2745612927133589e-06,0.021000743597486972,7.0
2050-10-01,0.0010692413371240972,0.07322481686853943,0.37662141374706304,0.2288691135906903,0.818741528740778,0.02777217835834272,0.17619545456441946,0.0878297008363562,0.2384280145457716,0.03365233684614568,0.002899925337152404,0.09272485476769785,0.1229667936763732,0.004215084972201441,8.976124828607247e-07,0.017905293427186088,7.0
2051-10-01,0.00045734469333721776,0.05724796131662806,0.3584036909343242,0.3299889736292123,0.8801398866225336,0.013695705691824732,0.08373813702296767,0.1049273461450146,0.18792098631291243,0.08901984658913073,0.003722978253988372,0.06838204531362749,0.0738827150235708,0.005247623692626496,3.006794289165592e-07,0.014114762085735696,6.0
2052-10-01,0.0004849769317708419,0.07616003651004556,0.32564436363918725,0.5001902174936279,0.9978679933673001,0.04284500756614775,0.07287236539786571,0.09637524037419241,0.17950051515315735,0.07853405174995164,0.00457543364577937,0.05260891611951007,0.11431273631462618,0.003634026558248251,2.3206252496517713e-07,0.01563834085595448,6.0
2053-10-01,0.0008554636236567611,0.04665440405721001,0.36385275617055357,0.49707340772234854,0.7340758438652341,0.03391899525316178,0.08241687839567471,0.06519332691967016,0.22560658991317376,0.07540321945252677,0.009218303326134452,0.0913414290504074,0.16394320879294705,0.003714967422187228,5.076772049669504e-07,0.009326279013415918,7.0
2054-10-01,0.001431481146542644,0.026173852966680546,0.5656677321972755,0.35284332072641467,0.8136313212885605,0.039979353876235434,0.14135926373681124,0.07478408284862054,0.1868482845707212,0.10298066338902938,0.012697210680580075,0.10798319148019069,0.2280583347110381,0.004015855627572253,4.442448941773678e-07,0.006782084758069857,7.0
2055-10-01,0.00190745323486543,0.03547395972313857,0.6852423001624257,0.32814907428463014,0.7802737504050281,0.0460423595393653,0.08740479593095794,0.07684256089066852,0.3008130346501337,0.0996839145691152,0.01775805052816404,0.11025670919508991,0.14550155365980347,0.003839947829176188,8.969390595602733e-07,0.0023563761378186565,7.0
2056-10-01,0.004049649049552404,0.036953355041157904,0.3555088440876947,0.18713488031059292,0.8853589042076471,0.031879715371616095,0.10595171569849468,0.06338169100269689,0.2473513265700637,0.1564668415088795,0.009143693305435161,0.10156036224835452,0.06890472775555143,0.0052272989026025465,5.417643929143604e-07,0.00486034502589475,7.0
2057-10-01,0.0011565130855729102,0.06629745965652202,0.39981668833240314,0.14415709051214207,0.9836470877855374,0.05045744399067772,0.16584127652940486,0.08395585210864775,0.05381268249867774,0.1815144081919412,0.0083607986779986,0.06712740777446405,0.04911717960723505,0.0068083920782302685,8.995854756606218e-08,0.003562570583113713,6.0
2058-10-01,0.001433562173544704,0.06895409321095118,0.4593801308760881,0.14194092701736963,0.9755509746215021,0.0558788472450733,0.18394121782377226,0.10150100482972352,0.08493821857088182,0.17957352503984542,0.009139988383990341,0.05567326422927662,0.057196894679131964,0.013960597602175481,1.9196931696263402e-07,0.002255892922413973,5.0
2059-10-01,0.0021352392422376103,0.054401581286506386,0.5661658448298789,0.18123520517036246,0.6738125498472421,0.055896273258486444,0.11966892194356249,0.09634097153995672,0.13785188323904285,0.0904395700968395,0.01479962927960215,0.07391033893187379,0.10689351378417385,0.011107030893341287,4.39455240712128e-08,0.004175379619342516,5.0
2060-10-01,0.0018929648009002487,0.05343278862347989,0.508304252463847,0.2150998394208087,0.7306033865129242,0.03902347862306664,0.10161575873947333,0.041404365171601315,0.13239444170952366,0.11211956357110578,0.012911057290759032,0.08076115802438974,0.08012269256807099,0.001586308501461708,2.5911413820455097e-08,0.0034310885882209013,7.0
2061-10-01,0.0011645540818143716,0.07282921006442351,0.43969914189165493,0.17024820909133118,0.9218428066328266,0.0444543236260411,0.06286503436224995,0.025156910498761648,0.11977058291329915,0.13536650942828227,0.00939520453022043,0.07542152394516553,0.05049370089109293,0.0017105692574033969,2.7606500865619685e-08,0.0020404545513994614,7.0
2062-10-01,0.0021349928583253813,0.14969372289793756,0.6149003984536417,0.12986045744163724,0.7925163227257712,0.03741950413467802,0.06166743738111448,0.029321036112114868,0.17580906363395898,0.06103951862741855,0.015010842766939092,0.13963429801596935,0.04799414412851224,0.001637303205016306,4.209935268349805e-08,0.0010108215754167354,8.0
2063-10-01,0.003653161476656889,0.12429544625831232,0.7685263284637551,0.16320654870411358,0.848276853610392,0.0183189668467357,0.054287259244283945,0.052262114303592774,0.3522429425306727,0.03306239773586702,0.024129257503059207,0.11305577202216821,0.026349021992461016,0.0013147367653560207,1.0613556380075109e-07,0.0006960534497947242,8.0
2064-10-01,0.0023721839388166155,0.15043678932057328,0.7908030324399998,0.13947267615595496,0.7719741336470793,0.01119581355115714,0.06229063590338635,0.047654144068551216,0.40252954195850976,0.03273767407859057,0.015406999683334872,0.05611983906554625,0.02969525792968793,0.001891419795226139,8.161388029811824e-08,0.0004068606835032619,9.0
2065-10-01,0.0014178022641371869,0.12282390798708033,0.8529164779967368,0.10384283778511244,0.9970640058682002,0.012940615001808176,0.05304680139128831,0.026036422120087072,0.4420290414852589,0.03481586461769881,0.010464592137971119,0.057941080239439585,0.05164851424267595,0.0019528890195551687,8.0967017709918e-08,0.00039227751750200393,8.0
2066-10-01,0.0009411615444801601,0.1275733738228655,0.9861081319831486,0.09559305790215773,0.8681726899052101,0.017011096291220617,0.045186043362931624,0.02150310470337096,0.40298420621657594,0.021903852741502364,0.006172734074214876,0.038709552351143976,0.09290010021734196,0.0013303011717615987,8.110970861196164e-08,0.0002608312339683144,10.0
2067-10-01,0.001224914947656243,0.11618063828075306,0.9548683986485145,0.08043241682294702,0.8082254038074983,0.02385329705692226,0.06111008227221385,0.04237712737214128,0.2638021887556598,0.029666208718622643,0.00975975075051563,0.05453887706510506,0.11139812592794299,0.0008190332673071313,5.615147580577336e-08,0.00036104456057187183,8.0
2068-10-01,0.0011485676331930885,0.06743050666951535,0.784930155042092,0.18156634652072642,0.8170391061082687,0.06904045684599229,0.08036274815670305,0.021562686732516344,0.18208932910289605,0.03470512245901718,0.006934180067771416,0.05141006574126928,0.1776921791061163,0.00039252630872650506,2.6730700671646037e-08,0.0006768829229887798,7.0
2069-10-01,0.0022109514757456187,0.05316697248530789,0.7889141718968999,0.1359266294561276,0.924120460034839,0.0984514765015224,0.06717625740640969,0.020263701384799826,0.46240739653547014,0.022124710518894336,0.003472377171219091,0.12391418861728486,0.11585171556638268,0.00043565733340347154,2.3369248643934142e-08,0.0002118002761826173,7.0
2070-10-01,0.0015888961071530234,0.052273031345020225,0.9347430723066886,0.21513963565921443,0.9782373962967668,0.09850542632552903,0.027994639785274784,0.0179099242510727,0.47057372322743596,0.012026058565814202,0.0038929075778409115,0.17143048412682227,0.07272583241758013,0.00041489531972819886,3.69114396100073e-08,0.0001701850566233029,8.0
2071-10-01,0.00116982615419715,0.03549708649674045,0.6937584740958656,0.22986771612063817,0.9190600971614293,0.08994186600589615,0.011184635345241426,0.022340951119459804,0.3843667109269763,0.012361191929529029,0.0030727196631783345,0.20912752321005335,0.037295418666472714,0.00016911717658912365,9.55125803354827e-09,9.896408473829307e-05,10.0
2072-10-01,0.0010088256667823516,0.0214869606578032,0.6190014846659602,0.24510697032459838,0.8908532933604494,0.13662158141706127,0.007754284357618105,0.030371823777792965,0.506657619066305,0.008075131284711292,0.002523214151906755,0.10756029297351108,0.034865829994236944,9.42934717577656e-05,1.5208917261260186e-08,0.0001659533606786327,10.0
2073-10-01,0.0005706175505503847,0.029358103594644032,0.7498786443584033,0.16774762840885726,0.9611798343855282,0.09380569647305978,0.00525633447158034,0.037062543380422974,0.44677230922722455,0.0050221731846253215,0.0013595883746807729,0.1145716576695442,0.03144788918618246,0.00018208792333158344,2.994731635266079e-08,0.00035716631124014717,10.0
2074-10-01,0.0009074549755599142,0.036545348320712184,0.8036557356384572,0.2833820422340599,0.989872404443796,0.10582027296581445,0.006932774803054896,0.04491925553312416,0.46597399503232106,0.0180668027503398,0.0015158791712453928,0.10152328164484341,0.043248053475031634,5.3362612175102435e-05,1.9881842481907416e-08,0.00035810306129720974,10.0
2075-10-01,0.0011506569848910332,0.03724913258461504,0.6094991066813608,0.17786249246543315,0.9671553117339189,0.05684304867311905,0.010438181152096557,0.037544401207439404,0.566855131777368,0.013907634870117001,0.0016627737383698455,0.11696950299842764,0.04122974042454973,2.124602285788809e-05,8.661757432331756e-09,0.00046818832158819924,10.0
2076-10-01,0.001841172307867634,0.05615485407558118,0.5306047876447991,0.1796653579192016,0.9360994140352314,0.05297090249316316,0.002862052359848146,0.02817829465368476,0.7209723027009168,0.013885227207300078,0.0008844994311496287,0.07325829346825244,0.025101013013030842,6.645454423819915e-06,2.3229092800008424e-09,0.0004946503676817474,9.0
