datetime,bcc-csm1-1_rcp26,canesm2_rcp26,ccsm4_rcp26,cesm1-cam5_rcp26,csiro-mk3-6-0_rcp26,fgoals-g2_rcp26,fio-esm_rcp26,gfdl-cm3_rcp26,gfdl-esm2g_rcp26,gfdl-esm2m_rcp26,giss-e2-r_rcp26,hadgem2-ao_rcp26,hadgem2-es_rcp26,ipsl-cm5a-mr_rcp26,miroc5_rcp26,miroc-esm_rcp26,miroc-esm-chem_rcp26,mpi-esm-lr_rcp26,mpi-esm-mr_rcp26,mri-cgcm3_rcp26,noresm1-m_rcp26,count
2015-10-01,0.11564658995881083,0.046507886508272284,0.5313752159871248,0.30477681309496063,0.256428575186289,0.13961728126864958,0.8493811652972262,0.04623481180372603,0.08378035245501235,0.12139865812893383,0.32576381925967113,0.1469281802700297,0.4259110577902435,0.045253477516406904,0.015375100543623944,0.257801050005247,0.17963367031471866,0.5863375133351455,0.9403783196952734,0.06924645732255541,0.38305759389116123,4.0
2016-10-01,0.02031487788777581,0.048614847969673934,0.36189499827838734,0.22292547629887488,0.21138875747456082,0.14362412705562455,0.555411919084972,0.04823029459973489,0.0904214872120802,0.1412704510146008,0.2177363627358673,0.04769405347677913,0.5075573905623441,0.043163978749449564,0.01035302158734802,0.22515813851209174,0.19158485271367248,0.5609590662201667,0.9156903217992639,0.11102725454049191,0.400235987602264,6.0
2017-10-01,0.006635217247814275,0.04212032292297,0.37773821817154907,0.11797118556815736,0.3028697781184504,0.16618129191190603,0.4885352714134771,0.04186590115458456,0.08479072163029926,0.03171289352328128,0.18534971867691238,0.026311958128322405,0.16167397452110527,0.029048774799899833,0.010960252598895662,0.1624344835991033,0.20891745246025104,0.5623347457158239,0.879364852216427,0.06110766444602083,0.4208750128296268,7.0
2018-10-01,0.0027859429467833596,0.011624722947806927,0.4451073667896831,0.1738238013102867,0.3866966250425631,0.30131833687634585,0.4156285770414885,0.03652525967079691,0.05478993434119914,0.02488455413585038,0.18534971867691283,0.015307802929419969,0.11917589911342737,0.03748476499531432,0.024710632312253213,0.19934022629909898,0.18576962105578942,0.22469434277917405,0.7807507327546187,0.054316194897445554,0.2580765048217252,7.0
2019-10-01,0.00391546773539537,0.008827105917178604,0.3256477368124462,0.11397421371266431,0.357996179219633,0.30658264634203747,0.4024592794618077,0.027940519715088475,0.04323381161082554,0.024884554135850386,0.2930111459678639,0.026326731202492987,0.07226613032256152,0.05053093299094176,0.0262491859981529,0.19663713297515395,0.15096517167967347,0.12435666205776824,0.7878256080008403,0.08007750779781045,0.24495063275724543,7.0
2020-10-01,0.0029755327771297095,0.009647224604197903,0.3330867060587357,0.03447661453778967,0.24964425762049602,0.20764597871592416,0.36535416470953064,0.032340630545184934,0.029744117336387186,0.030268058594893635,0.2793152823058359,0.028168594196988982,0.05369885539187391,0.046222876639839434,0.008377056113461038,0.19879514292970607,0.15096517167967333,0.08921636234818638,0.9383057784635103,0.11221195054086223,0.236756118827521,9.0
2021-10-01,0.002198835508361261,0.01134417912061869,0.2451084087327944,0.022970903913413616,0.21438002754233595,0.22654197053451422,0.45988098405543165,0.012351445861945943,0.025030827285972425,0.014728981165735839,0.4659646174272455,0.03137261759045129,0.034790739743373926,0.0389404791720924,0.017259107035183248,0.141706701061134,0.020793677866352826,0.07242727626444528,0.8858807746991437,0.1048929057691493,0.3668001763870654,11.0
2022-10-01,0.003238936814127714,0.014014166894931495,0.12776391732346085,0.021026062830859227,0.1475787355761336,0.3849400515952235,0.5711327301518196,0.016320259084062528,0.01744541794399369,0.01277033936251875,0.5133652424971065,0.021728959981052547,0.12895014279324304,0.0191100278216213,0.013218252837851567,0.10481422245026223,0.022763636873327005,0.07532945479002061,0.5636826152658309,0.014069746821610668,0.3971486933542121,11.0
2023-10-01,0.004398904907915295,0.00045313003329485715,0.1006111308111308,0.029766671280179305,0.1590356810852891,0.4666366587380244,0.5948289318010604,0.00612010923902387,0.0174731227533306,0.013373098480371862,0.6425315573905352,0.007232962300879915,0.1253633176107258,0.01568404999152242,0.006999952040761214,0.11162617525367179,0.022068815720099284,0.04516518269004527,0.46587387487319964,0.01413963673097419,0.34007337932692216,12.0
2024-10-01,0.004563275999068505,0.00014755596039640024,0.12130423579099822,0.049283891032426336,0.16034950799835454,0.6708132883706164,0.521145260627033,0.001783169187310473,0.007382228858132245,0.004134794052346192,0.6985321428555132,0.009503998331413063,0.10838184808701333,0.0199876902329819,0.004252872376286375,0.042641601088800295,0.024762763521672837,0.020308500079284465,0.3031618112138655,0.016257016152775746,0.34007337932692216,13.0
2025-10-01,0.005348658127432837,0.000254833503536458,0.06502859703164449,0.043273967334951535,0.19702300387051927,0.6577884725917482,0.5202656807827641,0.003299041249575014,0.008071430441604643,0.0029750977339423703,0.6978123237515637,0.007982722313713313,0.049239092434238095,0.0037334178399170683,0.00313042573124831,0.04558438333597589,0.02277134487814474,0.012618284528881016,0.3226715100776141,0.011473509342857036,0.3282940098126772,14.0
2026-10-01,0.002324737657670314,0.00019092961341096775,0.04591201379243336,0.04296608763725839,0.15626427860329736,0.6623227155156151,0.5202656807827641,0.0008783611619344928,0.008868764870925023,0.003266502587843599,0.6010196222593023,0.010841229819393606,0.019100530669220857,0.004184685271018055,0.0030030680781398,0.05006406104076399,0.0251678437576877,0.01564062419847059,0.336058570907931,0.010166575027434276,0.2151875104274037,14.0
2027-10-01,0.002466465680091607,0.0001660570067094275,0.020764754497468754,0.04609771729638549,0.16575392203219477,0.8534372972124797,0.5202656807827644,0.000739634750926744,0.003638241215637915,0.0024947327585092285,0.6316880355128993,0.010600338849035072,0.0189444114946903,0.0027548964788868704,0.0028276884731500505,0.04288733526562202,0.02464816196470778,0.03275546976576153,0.2890990020655446,0.011356905639036088,0.2146481325728119,15.0
2028-10-01,0.001951629278315319,0.00027375697723343805,0.0212889721573631,0.08453266397828291,0.19664605753604686,0.775572592148753,0.24720081827736598,0.0007065604108091367,0.0020255355213724766,0.001418800720672939,0.6804773384131821,0.0032909721959269076,0.016731373878199757,0.0015188226770292393,0.0029137660502956335,0.037050269989776945,0.02338993332414308,0.024174536003494614,0.204673092120424,0.004947518326135827,0.14399653760275993,14.0
2029-10-01,0.0008135918571430879,0.00025922298154250074,0.026949538995587025,0.10135354595343044,0.17853448966909216,0.5426913905127672,0.29882421884968996,0.0006151197841338918,0.006346684238968478,0.0008789991491948029,0.6746820132611169,0.002886443062502944,0.0068209029884541104,0.0008062202414407838,0.002142575328095515,0.034492093552613894,0.014445162721759506,0.020329508590265402,0.14672181819125657,0.014225432721544426,0.10783465517572942,14.0
2030-10-01,0.0005214311068020252,0.0002708666497135902,0.018890494900243308,0.10923085774578115,0.19066636643166635,0.5577981120225525,0.2952068944415317,0.0004959162083221218,0.0061039193929387945,0.004095164881256089,0.5629339989962567,0.0028864430625029436,0.0020338969287048672,0.0011869292378726046,0.0019842360782322674,0.034492093552613894,0.014092496275753517,0.01826676841524587,0.12192056595718274,0.022058401808466292,0.020347112962418864,15.0
2031-10-01,0.0006125959453480253,0.0003775099531970902,0.0055684326405460415,0.011261000735275492,0.19066636643166635,0.5053052444127011,0.20895643185443272,0.0004165076857595917,0.005356987563377399,0.0005163374139906651,0.6114569284506708,0.0035925826228009458,0.003383992360958985,0.0011433860429290058,0.001596053371382605,0.02930223818624042,0.012005600099518909,0.021442143841814296,0.14578038862973425,0.02744013958436173,0.012721494038923486,16.0
2032-10-01,0.0006405188801674622,0.00039100324444763917,0.0022337823958920237,0.007344356895969136,0.19382042927175275,0.49449294602577154,0.22208957722924155,0.0001816946120840712,0.005590014643225794,0.0004810580052824591,0.6957210108768555,0.00402938379911997,0.0035445457805204027,0.0026656060163846667,0.0009532859340550381,0.02695981134241879,0.009479183430051184,0.012586618305304234,0.1723396770110528,0.031897135376462965,0.009730408082691695,16.0
2033-10-01,0.00013938644426445012,0.00022693322152625905,0.0002797600501573025,0.00769422885576439,0.1454008599420681,0.6294057162066493,0.2236891751789014,0.0001569207166663479,0.0021595856766649557,0.0004694766858610205,0.7029121439193315,0.0018619240306860937,0.0031860993878130564,0.004181358043435568,0.0007321485789119113,0.019509614664920287,0.00880308319111053,0.03750216156558744,0.17655907481967592,0.031577040114871106,0.0008417279662025871,16.0
2034-10-01,0.00019389093397806712,0.00021632893802710066,0.00027345356524574073,0.012040046907636142,0.1295054962907598,0.9107565679936418,0.28561777655737636,0.0001704033775875903,0.001327019556446282,0.00033164312783456114,0.7958593639242479,0.0011551101182573412,0.002524048570332898,0.004181358043435568,0.0009078582416171379,0.010650485530437313,0.009122482174062882,0.02029385757011451,0.14635854509562213,0.025507979273627572,0.0010900176618260649,16.0
2035-10-01,7.333088725422383e-05,0.00019270310601340475,0.0003398596605979154,0.0073369572896846745,0.10547114361000225,0.756948738152303,0.2857152689784552,0.00012570077348407908,0.0016117240998572454,0.00047523774646691426,0.7031386325408566,0.0009247366001218356,0.0003735558788510079,0.0033009644481120236,0.000977407021444405,0.004264598473021196,0.004905665807944672,0.013163940086709396,0.00941496632066836,0.029145076070807328,0.0012347580828465147,17.0
2036-10-01,6.62937226673785e-05,0.00016853579786991422,0.0001810503997359458,0.019727204176880175,0.06271624785716713,0.8699074392015946,0.06873002989892071,0.0001397326014019613,0.0010922030091067112,0.00046159123110797403,0.8811137025335388,0.0010065234435269476,0.00036899052449347386,0.006482608119377237,0.0010733835878295568,0.003023847852612851,0.0010545739968720416,0.012840445183673393,0.007588914247780397,0.03566699048356573,0.0008173905641126203,17.0
2037-10-01,0.00020252212460309364,0.00020848807494340253,0.00014177834188261145,0.024597470358972612,0.09346692491143159,0.7667907305241373,0.05233907281825172,0.0010503700207653405,0.0009317771099436136,0.00022983194297560627,0.888004100582796,0.0010065234435269476,0.00038171323168965845,0.00841879033387977,0.0011319364203986827,0.0030256280051519317,0.0010938677979796573,0.016805142787150916,0.011230656075744555,0.042941763114073134,0.0005977054633952151,17.0
2038-10-01,0.00022030212534468547,0.00011200363674989029,2.6882453709815355e-05,0.02070652676606566,0.07245861418041132,0.5373244840071871,0.08165735652798249,0.0011918721321365253,0.0009937411118369035,7.225546919074167e-05,0.9057820146125546,0.0009291675712920919,0.00027165379123287496,0.005906242777781639,0.0015699212488099758,0.002865330373523419,0.00018800935148737522,0.045370879105946345,0.010004909280800337,0.041196617329178044,0.0009017918773694779,17.0
2039-10-01,0.00033884649884853725,8.988942511533559e-05,1.4118184706764131e-05,0.014228093590688754,0.1392020108411237,0.49329816531503035,0.06594414527238442,0.00023445866948999916,0.0009676331318324963,5.558061481805502e-05,0.5118527391380903,0.0008068806993015042,0.0003014509996901945,0.005711355265602817,0.0014972340684411677,0.002852427135970977,0.0001878419496456736,0.05784925536580183,0.0031476144108714592,0.012299720794078754,0.0006819413922894897,16.0
2040-10-01,0.0004172845517849434,0.0001318146634029375,6.689802808567472e-06,0.006420321483207533,0.17088021088756233,0.22497716225763623,0.05520314311108356,0.00014326820959197087,0.0011423268973412113,5.640086859573893e-05,0.6205013133562263,0.0008542603318147983,0.001218637023305927,0.003881414070086466,0.0037115994375306206,0.001144277341829046,0.0001878419496456736,0.02722859223182165,0.001521235120508263,0.022857686705837175,0.00017533311671772916,17.0
2041-10-01,0.00043432710669848553,3.367707574003751e-05,3.868544517880776e-06,0.006428621961845282,0.17177820815792344,0.20828491155862744,0.05986985959770825,8.357497741018076e-05,0.0014471544459085126,4.521680097920154e-05,0.6528872288315813,0.0009230807826630266,0.0014764518038089972,0.002693970877764384,0.005146410975539929,0.00018465024669064327,4.933397292050017e-06,0.014962887208226205,0.003806126305670266,0.08554524463780731,0.00010933516365702516,16.0
2042-10-01,0.0004164149552202528,0.0001856551699534114,4.577369388248498e-06,0.005780699438612818,0.018200541822459282,0.14447682257835273,0.058191266075124204,0.00027773571108460416,0.0013942732200262254,5.438866304749653e-05,0.6145012562003029,0.00010111548775545383,0.0023911905996098423,0.002846763102544338,0.003762537391962597,4.742194234295321e-05,3.3699812876095867e-06,0.019762733102935665,0.0038061263056702664,0.07870385317052293,0.0001091009609320586,17.0
2043-10-01,0.00025975738233855817,0.00021052535511428496,3.7249079469201835e-06,0.003364847168548157,0.019427997023152222,0.133061246441785,0.1385434612584176,0.00015642445297953106,0.00010172493236879086,8.131608014120992e-05,0.3364227370287819,6.264574992140775e-05,0.001758660609651859,0.00471677237330397,0.004009492347163534,5.643304992819638e-05,1.020245865043653e-06,0.011352409634722541,0.0019290925878893304,0.08065860669650776,0.0001607473067587802,17.0
2044-10-01,7.7483245517332e-05,0.00020464935538566976,8.613885529998145e-06,0.0023376139983867948,0.004989397773707675,0.1267083649823247,0.20363562939827587,6.197762738609465e-05,2.829488177189773e-05,2.7101673360032738e-05,0.577493522791691,4.893095215084962e-05,0.0016703333335670006,0.0054119168307548435,0.0045412025808386405,5.548887192358424e-05,1.0202458650436491e-06,0.07467457887736992,0.001588283368090393,0.06715493559245728,5.758359673916964e-05,16.0
2045-10-01,8.069733172207895e-05,0.00020542931479076686,2.027392682888785e-05,0.0027860187306577434,0.0049542757271927185,0.058661697439529814,0.09805619889004918,8.625690681206822e-05,1.1516474298717253e-06,2.3111155695860924e-05,0.3761906531228868,4.05882173783643e-05,0.001013350760174363,0.0037136677008526996,0.0037774409974837024,5.548887192358424e-05,1.1929172680234181e-06,0.08511247333526563,0.0016347444082215907,0.06703525551611554,5.758359673916964e-05,16.0
2046-10-01,8.069733172207895e-05,0.00014746217552551354,3.631987625691649e-05,0.0023172807226878706,0.002963956586019644,0.04455158596904598,0.1243456170249639,4.5439197518473186e-05,7.256122289622316e-07,1.226987930839743e-05,0.40178202597318435,4.6601514920828154e-05,0.0005465254973943888,0.005779662401468544,0.002867424986756748,2.208406535484825e-05,2.460931620544066e-07,0.1414998313224821,0.0019295156078285567,0.03611317431856576,2.3615347529123128e-05,18.0
2047-10-01,7.957913231539058e-05,0.00022471114242050122,0.00019267940987919486,0.002854727611488089,0.0010032790658661699,0.04263096599653501,0.1254977389638401,6.197311426126162e-05,7.171018658201592e-07,3.593278155585802e-05,0.5746675809705841,1.2416995143793163e-05,0.0005465254973943888,0.006582199303704055,0.0024252627322996732,2.623466798346187e-05,7.307322938958924e-08,0.12366949220087546,0.0005713971917995516,0.04734169083914446,7.228269693385332e-05,18.0
2048-10-01,3.0425986722750864e-05,0.0001769687931648355,0.0001630409781937605,0.0015932555244771091,0.00021303484406875263,0.033961273211996997,0.11913904644813207,5.910202114553383e-05,9.9006922548284e-07,0.00018088018326493617,0.7854604232476886,7.855278349452535e-06,0.0006409776802264682,0.004407197483195219,0.0006202064701861245,2.9476465532122645e-06,6.566593953080546e-08,0.2052863561738266,0.0001339141056825883,0.049143656550988894,7.228269693385332e-05,18.0
2049-10-01,1.3033329091586032e-05,0.0005432443982326203,0.0001658529619337576,0.0014421569049057955,0.00021303484406875263,0.0377785427945538,0.12167317373396086,5.131945122017172e-05,9.9006922548284e-07,0.00031618421384739607,0.6441130000130282,4.6643047841824195e-06,0.0009315905625703308,0.0039805530433873896,0.0005010454460937256,2.8809649840797956e-06,6.820210923975398e-08,0.2052863561738266,0.0005761004896115529,0.035361566215847205,2.439773071139846e-05,18.0
2050-10-01,1.1048270094089735e-05,0.0007757564365554349,0.00016399606212711296,0.0025601048763112277,0.0002178108986980599,0.021258438891326163,0.1340020826887414,3.8982792753192736e-05,9.925554953559712e-07,0.00015518285094577364,0.7276309680618395,3.5133019602529137e-06,0.0009744700333308116,0.0017618318960652471,0.000420791530074781,2.320575163732836e-06,6.975305559690125e-08,0.2052863561738266,0.003493951859492537,0.020644518581207433,1.0141273917930659e-05,18.0
2051-10-01,1.1257070826481398e-05,0.0005376715840844021,0.00018986349333224387,0.004398426568284051,0.00020812343669467977,0.017607062647702367,0.06752782723122117,8.13736601920363e-05,1.3628880175880907e-06,0.00013354389796987136,0.710676091806919,5.171139267672153e-06,0.0007119345227611834,0.0017531068608958142,0.00011153892313751364,1.0646157532345134e-06,6.895433550641014e-08,0.20528635617382682,0.008787626318210109,0.020937856385071837,1.0026431484903315e-06,18.0
2052-10-01,1.3996622897626795e-05,0.0003954053074978739,0.0002528801073618568,0.004096184334305981,0.00017725290476856405,0.010749560484777354,0.06578533102257716,3.423428774182024e-05,2.5531783907158302e-06,0.00013777781310687093,0.7154347105311196,6.383079603902781e-06,1.0499522747112836e-05,0.0015227097512845488,4.428116877555451e-05,1.3294721884337622e-06,4.680594559564326e-08,0.2133724995855869,0.016619995023069118,0.022512288113376598,6.981502477591898e-07,18.0
2053-10-01,4.005879619521351e-06,0.00024471595585183866,0.00022922671805385744,0.0025105117284382607,0.00018449803992782687,0.011853113193959876,0.06196876208384846,3.4253414908102374e-05,2.614785513320807e-06,0.00012073173258450565,0.7261036353150094,6.825940832538508e-06,7.2147519754227955e-06,0.0016902201656651809,0.00019316824534603555,3.842361799166102e-06,2.4177336810021108e-08,0.27226441476096264,0.01798274880707516,0.01926638023224263,7.986043092676259e-07,18.0
2054-10-01,2.3877117037318027e-05,0.0002741272994482242,0.00018361544782498454,0.0015889095776376629,8.103718141757368e-05,0.011120971526198516,0.0534256623036112,3.028720651502759e-05,1.8670424312883655e-06,0.0001694794564307546,0.656144926633291,2.8280067605074043e-06,6.129250516080929e-06,0.0013689328485655522,0.0002185260576093951,1.0588017392503349e-06,1.503569089858778e-08,0.3019216282837263,0.03635942892738036,0.03344081253898128,7.986043092676259e-07,18.0
2055-10-01,3.962480407286975e-06,0.0002999725536898204,0.00041381023089097905,0.001902210033026684,3.381891800862478e-05,0.013271979214205984,0.09489896264134035,3.886228441448441e-06,2.2910192785020386e-06,0.00023071423596219726,0.5696754275791367,2.0804631612139045e-06,4.066962849293398e-06,0.0009850020181783336,0.00018751169313750558,1.3708465825868666e-06,1.0219869544140617e-08,0.3038590510296263,0.020880815313845266,0.03847145182800565,1.6253127993144992e-06,18.0
