datetime,bcc-csm1-1_rcp60,ccsm4_rcp60,cesm1-cam5_rcp60,csiro-mk3-6-0_rcp60,fio-esm_rcp60,gfdl-cm3_rcp60,gfdl-esm2g_rcp60,gfdl-esm2m_rcp60,giss-e2-r_rcp60,hadgem2-ao_rcp60,hadgem2-es_rcp60,ipsl-cm5a-mr_rcp60,miroc5_rcp60,miroc-esm_rcp60,miroc-esm-chem_rcp60,noresm1-m_rcp60,count
2022-10-01,0.016502157700929273,0.2230095777057718,0.08549843488490644,0.16715463296900593,0.3766135029344698,0.570773522760589,0.05768089302039322,0.0351057726648554,0.13529265756007267,0.017665820215057394,0.10917540526088144,0.02997959597280603,0.019536309624060867,0.012171230125198879,0.00480891081684891,0.18273824170057137,7.0
2023-10-01,0.01094503558901658,0.24482880634618778,0.12193391988781067,0.16890131640851747,0.3675470157950804,0.4141469576334351,0.05240682336707207,0.032639978838001245,0.10041014508066924,0.003986606863132277,0.07716101053520866,0.043950531121712544,0.014139061924282638,0.00946383690255093,0.003702710667884704,0.1451745028857234,7.0
2024-10-01,0.01565054063491203,0.2667228667847072,0.12169003814144985,0.29075273524091355,0.2757052529428145,0.2879880234224027,0.038302500102032795,0.022084062625030963,0.09814102688035567,0.005297678146564833,0.05514432135349214,0.040638534929956775,0.009382956998637903,0.0008182642686550885,0.004419030669620868,0.1821557755871721,8.0
2025-10-01,0.00533648365809541,0.20872515548393197,0.11633682410034238,0.31611875428074204,0.2432013837540798,0.2672131861371456,0.03620516493811035,0.018241324301707645,0.17098417497612647,0.003913420411831954,0.01150202890296334,0.017000279539474153,0.008933917175526997,0.0016811198784822921,0.0032499568083987516,0.26115367247492927,9.0
2026-10-01,0.002160979608655804,0.15912786331256146,0.2197076950352942,0.3824164840050024,0.2556390558487297,0.10010822900841937,0.04518663100612164,0.025404825897226403,0.17259478496228303,0.0035313889645127157,0.003389997494693083,0.017585126860788197,0.01157515967285123,0.0008273090229219837,0.003341279352862423,0.1324947720455562,9.0
2027-10-01,0.013256172107168746,0.09017697631769139,0.1883158419176664,0.3991991187130297,0.5555478548738633,0.09124128685097961,0.027567579821343457,0.018029080003614067,0.1313136165657033,0.002740610489295164,0.0030892642637267258,0.009643265400535854,0.018177853555721452,0.0005793747371573227,0.005065704719088539,0.1563710961566796,9.0
2028-10-01,0.0076824399357586885,0.09594947043133134,0.18888036318143597,0.34876544177372704,0.454091547697845,0.07879807509905405,0.01744984425697713,0.009953330015768515,0.08084348900782888,0.0010698081104149454,0.002964701822990054,0.005410162237656509,0.0179845440780448,0.0005111550070049982,0.003929283470040248,0.08727370106189804,9.0
2029-10-01,0.0069256085096995185,0.05066922178592545,0.15339624762550036,0.428284210806984,0.45409154769784454,0.06790006734150134,0.022487132739045904,0.007031682182504683,0.0867838175979195,0.001776943834324585,0.002822272581906021,0.0030941955793102626,0.012736171329359182,0.00020647033163061147,0.004283293471742332,0.07526451292155541,9.0
2030-10-01,0.005243163615580626,0.02390495291092956,0.1354539630681121,0.5632417648950523,0.4982910179321567,0.056384397597835874,0.013491832816653277,0.009863035633227185,0.082430176984491,0.0013765848181154286,0.00059789088201453,0.0032184434749553768,0.012422206364723817,0.0036238873030016916,0.0037016976026771507,0.0361220817396549,11.0
2031-10-01,0.0052929759558668285,0.007515805032555039,0.007732414461043225,0.6566968687284346,0.6969668379186231,0.05571886374193719,0.025252170962574275,0.00652567282674982,0.1136099529721631,0.0013744781218880805,0.0005946055933825856,0.0031394826279110906,0.008206844521282602,0.0031749691696234777,0.0029019890603311236,0.023900590261160495,12.0
2032-10-01,0.0052929759558668285,0.0010793273898807264,0.003464893913469654,0.8030284556230771,0.8393117220096562,0.04094729264516005,0.03292811445166302,0.006879808511321764,0.1785871291902238,0.0022505158594213026,0.0005946055933825856,0.0031394826279110906,0.003469381867610157,0.0032398245241679067,0.0023422621481169288,0.023438720306359028,13.0
2033-10-01,0.001946496877437644,0.00044248586178797486,0.0027938242592287525,0.6300898683023941,0.7063491924511318,0.06256184319983323,0.010136820897511225,0.006879808511321781,0.20169622179367627,0.0012743107133980334,0.0006158694670735583,0.0035673725770038254,0.006293415861742052,0.001857385567452405,0.001865133685728324,0.004515203358663888,12.0
2034-10-01,0.002284548858874311,0.0005189520237718415,0.0032284390735080803,0.554710075420482,0.7650710256466056,0.1119953750530725,0.005586956095365244,0.005465164165349237,0.2780755690487592,0.00027899835013610303,0.0007359311165560669,0.003999427327587536,0.007709046316135443,0.0008358992381773313,0.0018081884201169112,0.006538376227736915,12.0
2035-10-01,0.0017099260998626644,0.0003214659671055758,0.002345715557651817,0.4073653991045174,0.7392111620514765,0.10311624506894719,0.00973756525065711,0.008237483673972427,0.28941943337029075,0.0005455007201564056,0.00020913570471392287,0.003999427327587536,0.01136492780815196,0.000508713409724378,0.0011703658775843115,0.0068996253475079455,12.0
2036-10-01,0.0008172510742025542,2.949899905427471e-05,0.0023811145338104647,0.49478643004040457,0.6292850475760252,0.06795915566241117,0.007760194421480492,0.002008020647918873,0.30115980651391305,0.0011368685374649353,0.00035628833121892903,0.007440378805013924,0.008260131044192697,0.0013380955378506868,0.0008037001112419914,0.010630221678194536,12.0
2037-10-01,8.929205405739238e-05,3.177880823241358e-05,0.0023140322385882812,0.5035053503112961,0.5752446712061352,0.035904400423259694,0.003302742400398288,0.0006634149190265543,0.237964067383762,0.0007605366842865755,0.00032041185047236874,0.004415964550309748,0.007536063131150892,0.0013380955378506868,0.00012783742333476248,0.005812582159852027,13.0
2038-10-01,6.278633413225784e-05,4.082994804837142e-05,0.000952451454550189,0.3873926795577296,0.6922452319354043,0.013979488070166782,0.002745043887750027,0.0011044176209115692,0.3192057117820634,0.0006988389388929001,0.0005403496370219884,0.0017284432016793278,0.004494845257010095,0.0013419433225462212,0.000163484606375977,0.004155060713580423,13.0
2039-10-01,6.236499607820547e-05,2.143728674383395e-05,0.00013116403229143688,0.3003091072373057,0.7225010745763372,0.011537793328716201,0.002071883818159079,0.0003545908645146554,0.4406437077106372,0.0016612513224619294,0.0006216768193436622,0.0009860098590234216,0.0029152050191900217,0.0012322161790058422,8.721711535125454e-05,0.003175741742155242,13.0
2040-10-01,5.5386895801948985e-05,2.369881137887707e-05,0.0001055360940672535,0.14355800310158268,0.547084353786504,0.012052400965261624,0.00038350645799276566,0.0003898777721894141,0.3398178387863231,0.0020414063679534255,0.0006267296569916357,0.00040197830824046234,0.0033467242569425078,0.00020872632009083297,9.381903577899106e-05,0.003207064934431699,13.0
2041-10-01,5.5386895801948985e-05,3.415170297428274e-05,6.686259342204276e-05,0.14856189825197114,0.5619151604488527,0.00039447968383875655,0.0012705583173534976,0.00047250800512349414,0.3346646326105813,0.0017993553298361177,0.0004205387990351926,0.0003453487819111915,0.003780750173177037,0.00022270445187785938,9.97381544459041e-05,0.002235187643961828,13.0
2042-10-01,5.6804318948098835e-05,4.938663265422155e-05,4.2212338704758225e-05,0.1597757628775692,0.40528432463986597,0.00039447968383875655,0.0011576831667123187,0.00019704811408950262,0.30739423438678104,0.0009444822373738494,0.00045049562386910186,0.0001695181221949879,0.0017769358116848698,0.0001553805288972282,8.191383461292417e-05,0.0009262033179282765,13.0
2043-10-01,9.870888548976471e-05,3.382811324816983e-05,3.522268515203775e-05,0.18057642268555157,0.45708574117746104,0.0002472201257150463,0.002385079729508876,0.0003010062822863313,0.38155437802324854,0.0011928407316429631,0.0007397915170043397,0.00013198353014718203,0.0018968387740768131,0.0001308285668854933,8.191383461292417e-05,0.0009411406288528676,13.0
2044-10-01,9.870888548976471e-05,1.458355976191827e-05,2.368577773308407e-05,0.1483285193717818,0.4029932397613313,0.00018879950789297897,0.00227723498576904,0.00013095903276976175,0.2889060803035341,0.00032778502855444503,0.00031251128665412504,8.689255752080782e-05,0.0017924842213015296,0.00016484004286708036,0.00011121860234777362,0.0006946834441720506,13.0
2045-10-01,9.870888548976424e-05,1.01624881933466e-05,2.368577773308407e-05,0.1626288076821048,0.419137378654046,0.00018174877045332792,0.0023143867842985817,0.0001458362214162913,0.34418853199093236,0.002058413105670382,8.067250330031165e-05,8.912370179172634e-05,0.0017704127370071615,0.00023343111835999404,1.9139297677506015e-05,0.0006740612645127737,13.0
2046-10-01,0.0001251423766777932,6.600966079598161e-06,2.368577773308407e-05,0.08575026729978501,0.3231600976150133,0.0001550759590131732,0.003981537751269982,0.00018217066221785642,0.3750910029722896,0.0016948349886917436,0.00020193086317009658,9.915797810975734e-05,0.0007364042709781634,0.00023544756497997834,1.6681900470047043e-05,0.0012402790012966895,13.0
2047-10-01,0.0002127128007127138,1.5625029943596997e-06,2.9085778315644417e-05,0.06715612202382457,0.27605584232391384,8.25573196676505e-05,0.002170955282044673,0.0010103445973974963,0.40807831929910954,0.0012279404099146607,0.00020565069801207542,9.915797810975778e-05,0.0014237878614281262,0.0002442203365503919,1.7483233972835462e-05,0.0016174293263663347,13.0
2048-10-01,0.00031113605187548036,6.898806102983028e-07,8.941954317056207e-05,0.06287295328656743,0.2615164986599116,7.557018906828895e-05,0.002007391885490227,0.0008052118529026118,0.5348357561652083,0.0013521073172231884,8.787698592194713e-06,9.591960691041082e-05,0.0016874909409945492,0.00014182532389178646,1.320493263444385e-05,0.0010085353423804132,13.0
2049-10-01,0.0003454202306223663,2.7115570599546982e-06,0.0028170434883552564,0.06514912929009188,0.0860026109787524,5.782494397112199e-05,0.0014868434028900556,0.0007090515672314997,0.5191607985131079,0.001414591788328537,6.850209923712721e-06,8.137849277543888e-05,0.0011322422769292101,0.0001005144128502337,6.667625823510681e-06,0.0016786852340270073,13.0
2050-10-01,0.0003454202306223663,3.71664268381756e-06,0.0021895229558301474,0.05911281688016517,0.11376751628186958,4.407996668058671e-05,0.0012689463694094533,0.0012008467726646256,0.48514638705336544,0.0007448340228994377,3.4878180294021496e-06,5.933555582323415e-05,0.000746577506978089,0.00010699915224345955,1.6181434014837407e-06,0.000987717660099407,13.0
2051-10-01,0.00016994517230983978,2.181073042355453e-06,0.0021895229558301474,0.055939617842518906,0.12951708264391987,1.5026675819820035e-06,0.0005795925158523316,0.0012303206388435469,0.4989293362759041,0.000910632571030085,4.07094275408334e-06,4.870362055270066e-05,0.0005094093619973068,8.68619963215051e-05,4.294038859714134e-07,0.000742291505085772,13.0
2052-10-01,0.0001472036993426189,2.6078520450477172e-06,0.001846284663562496,0.08492372934585393,0.11477935957012615,1.2241116451658782e-05,0.0005795925158523315,0.001230320638843547,0.4540902341301021,0.000910632571030085,3.296988436360439e-06,2.83143845350951e-05,0.000594276704538196,8.68619963215051e-05,3.1469254621005723e-07,0.0008200132514584487,13.0
2053-10-01,0.00026436556689659317,4.2396833623731227e-07,0.0009882421525739293,0.0995129192843554,0.1692024493490094,1.2003173448755392e-05,0.0006856027139690554,0.000902200148001304,0.4745088630344061,0.0009074720544737956,3.452741488312501e-06,7.004954767976538e-06,0.000623354770281127,8.68619963215051e-05,3.826880490816437e-07,0.0007510645654028379,13.0
2054-10-01,0.00027999978952943815,3.4931045542976795e-07,0.003131670633958229,0.035961379821625894,0.13636095329181783,9.540722274043082e-06,0.001222926965870212,0.0008346918796160965,0.3753432925312671,0.0010084651303459494,3.619480458662781e-06,9.11002256699893e-06,0.0005950425471623463,4.356476413931743e-05,2.2101041232224006e-07,0.0010545565187012943,14.0
2055-10-01,0.0002814627313594072,7.318002681770264e-07,0.0031519458317959452,0.02950535326985201,0.12601425128481347,7.981177744881234e-06,0.001222926965870215,0.000849743580818427,0.20548680660625027,0.0008159040196345312,3.2168456552777315e-06,5.495759320216364e-06,0.0004069876781386028,1.6410541150314288e-05,2.2101041232223842e-07,0.00036395897114305936,14.0
2056-10-01,0.0006245664131968607,6.799385091501228e-07,0.0004778826319613889,0.012054289196532925,0.1449097293025124,6.28258723005069e-06,0.0013022219391665912,0.0007098137333008275,0.2895953953571619,0.01715787626545677,3.0684133937689783e-06,5.56823188591991e-06,0.0002532489077743376,1.1777466929283257e-05,1.805075983253275e-07,0.0006567020792752398,14.0
2057-10-01,2.0268213673759353e-05,6.897951837467966e-07,0.00037688298578361537,0.006447502233241665,0.044175034554032294,6.731619071378528e-06,0.0013022219391665966,0.0010299547920743074,0.4031305379493847,0.018080064038503537,2.983172197454012e-06,3.3804295649944285e-06,0.00010189395098631808,1.4431758232112169e-05,3.4383696799154715e-08,0.00047388120475844864,15.0
2058-10-01,2.188467992053324e-05,5.912140057578505e-07,0.00088400999462948,0.006174740196302938,0.035045859092028606,6.767581777141186e-06,0.0013022219391665912,0.00086374987806324,0.3854387496033237,0.017905190308287997,2.6796171980958177e-06,1.7370804728159288e-06,8.836041534145909e-05,1.965062287117181e-05,3.4383696799154715e-08,0.0005010870401140325,15.0
2059-10-01,2.188467992053324e-05,5.597084589278157e-07,0.0008840099946294761,0.0039033212606929125,0.03721000119079431,5.428641927119411e-06,0.0007647770084092268,0.000896934219582384,0.36604436691167364,0.0120656296494644,4.216881323455654e-06,1.8523907367658348e-06,9.938861322185457e-05,1.6595831809054615e-05,1.392580434545094e-08,0.0005661649436405985,15.0
2060-10-01,2.1704350576827457e-05,5.597084589278157e-07,0.0008183092670287134,0.0029920186745657504,0.03839058812961138,4.227540134275085e-06,0.000760856390300373,0.0005744774490592697,0.40971631996359525,0.012914064496041489,3.1720704877823318e-06,1.951447538834517e-06,9.874458796733975e-05,1.1463575312122938e-07,1.3433098473032779e-08,0.00033606509228646176,15.0
2061-10-01,2.2252141330147356e-05,5.569022535924149e-07,0.0007782204400899116,0.0017534448303575996,0.00751459478999765,3.863672375811418e-06,0.0003062982857459999,0.00018085633411340206,0.29001279528796614,0.012914064496041489,3.1963144997961525e-06,1.8238769746515872e-06,9.436274213870254e-05,1.349932749289031e-07,1.1444562818231496e-08,0.00033606509228646176,15.0
2062-10-01,7.076667119772321e-05,7.074275837224968e-07,0.000782789677449309,0.0007941456814082856,0.002788264196109099,1.3342316342420922e-06,0.00014178521782445456,0.00017552691912361683,0.15694782127094792,0.008301662127144298,4.366104645616359e-06,2.31637720011145e-06,4.7603832829471366e-05,1.153056396847527e-07,1.1444562818231496e-08,0.0001399511234597595,15.0
2063-10-01,0.00014146483371291625,6.354269365527552e-07,0.0008219996230100435,0.0007890177125703304,0.002733429699806303,1.5569257706965455e-07,0.00014178521782445456,0.0002426462467183749,0.12319063154467215,0.0068762423586808015,3.290261785284874e-06,1.5575620586927058e-06,1.7087546264224753e-05,1.153056396847527e-07,1.6537750411528812e-08,0.00010233073799142321,15.0
2064-10-01,8.763923001605918e-05,8.508137698836682e-07,0.0007010719603276727,0.0007594581741773882,0.001885196943186251,1.5602769348552595e-08,0.0001374287688167287,0.00023310289127162975,0.07825056922657983,0.0096925649497408,1.0520410319145037e-06,1.280104489405712e-06,1.9366135592005757e-05,1.153056396847527e-07,1.3445998690166129e-08,5.8923806099973174e-05,15.0
2065-10-01,3.8827694552268346e-05,1.8889000254043416e-06,0.0007036041330905234,0.0007331912627233098,0.0033081898023382644,3.5449312472127505e-08,0.00018558104708323652,7.253090147523677e-05,0.07093703603392437,0.006009436230148534,1.038806216030251e-06,1.30273169611297e-06,1.9775692863151594e-05,1.153056396847527e-07,1.3445998690166129e-08,6.0485381200878e-05,15.0
2066-10-01,3.7451088754020326e-05,1.9633259960494174e-06,0.0006923088961504287,0.0004917937463571275,0.002373912681433625,3.495540779394524e-08,0.000113973902341498,4.609819696927139e-05,0.08668147628809329,0.0035323397087552383,2.986866255815325e-07,3.168765005407353e-07,1.9775692863151594e-05,1.8410538676752313e-08,1.3445998690166129e-08,2.6451624366753714e-05,15.0
2067-10-01,4.001147270206035e-05,1.7964402939088581e-06,0.0009305569525374496,0.0002697062256038404,0.002469223323453557,3.495540779394524e-08,0.00011459054319054103,9.581061003897897e-05,0.1708431892284855,0.0033320775444183252,2.986866255815325e-07,3.1292916541150885e-07,3.0146557239209785e-05,1.8410538676752313e-08,1.199278936541512e-08,2.7263794918631055e-05,15.0
2068-10-01,3.943617534472341e-05,1.3241414549369315e-06,0.0005517046206402738,0.0004283094845723704,0.0008352394625354801,7.957717562361136e-08,0.00011404125253465756,4.840358292914641e-05,0.1488335815400922,0.003809783528225377,1.1921737021236044e-07,2.575432486850548e-07,3.40236456338746e-05,1.83048211112265e-08,7.669433932730475e-09,2.203420567237433e-05,15.0
2069-10-01,4.22829923372669e-05,2.5435625141437367e-06,0.0006389290267611815,0.0004283094845723704,0.00036812332404989606,7.672693692288421e-08,0.00010325823558987785,5.806403654136109e-05,0.07142651062229863,0.0018589638294948065,8.892812791393748e-08,5.240932340781463e-07,3.298594435406667e-05,1.7230369106558903e-08,7.669433932730475e-09,1.1308606645669762e-05,15.0
2070-10-01,3.728209567848187e-05,2.235021609707227e-06,0.0008156588035403169,0.0004283094845723704,0.0005210963370882373,4.9367710120769305e-08,4.816015465724262e-05,7.445109653448633e-05,0.03792435060635299,0.0012912423030567563,8.817633753014635e-08,5.240932340781463e-07,2.3256878595320967e-05,2.0924026741420013e-08,9.703839990579863e-09,1.5050245492533503e-05,16.0
2071-10-01,3.7282095678481935e-05,9.911521971938586e-07,0.004077066111965749,0.00047429291535680903,0.0023690353856776637,6.839885048084255e-08,3.6384257219202473e-06,0.00010846571964851957,0.060672478465813716,0.0012904211816222753,8.792895639525016e-08,5.732398714591036e-07,9.820306410564818e-06,1.870488947941342e-08,7.808323530053748e-09,1.4137537074047182e-05,15.0
2072-10-01,5.541562678668002e-05,3.512258422643307e-07,0.003468430128654594,0.00029953322624749247,0.002527337435074122,1.0550697022266378e-07,3.2283447336176696e-06,0.000108465719648519,0.03756113911521808,0.0012505179089214147,5.913023386087598e-08,3.272709378807644e-07,9.069428012834514e-06,1.8150250628467485e-08,7.808323530053748e-09,1.544697273263569e-05,16.0
