,access1-0,bcc-csm1-1,bcc-csm1-1-m,canesm2,ccsm4,cesm1-bgc,cesm1-cam5,cmcc-cm,cnrm-cm5,csiro-mk3-6-0,fgoals-g2,fio-esm,gfdl-cm3,gfdl-esm2g,gfdl-esm2m,giss-e2-h-cc,giss-e2-r,giss-e2-r-cc,hadgem2-ao,hadgem2-cc,hadgem2-es,inmcm4,ipsl-cm5a-mr,ipsl-cm5b-lr,miroc5,miroc-esm,miroc-esm-chem,mpi-esm-lr,mpi-esm-mr,mri-cgcm3,noresm1-m
0,,,2012.0,2072.0,,2011.0,2074.0,,2025.0,,2002.0,2082,2031.0,2032.0,,2056.0,2020.0,,,2065.0,,2018.0,,,,,,2044.0,2068.0,2070.0,
1,,,2012.0,2072.0,2063.0,2011.0,2074.0,,2025.0,,2002.0,2081,2031.0,2032.0,,2056.0,2020.0,,,2065.0,,2018.0,,,,,,2044.0,2068.0,2070.0,
2,,,2012.0,2072.0,2063.0,2011.0,2074.0,,2025.0,,2002.0,2081,2031.0,2032.0,,2056.0,2020.0,,,2065.0,,2018.0,,,,,,2044.0,2068.0,2070.0,
3,,,2012.0,2072.0,,2011.0,,,2025.0,,2002.0,2081,2031.0,,,2057.0,2020.0,,,2065.0,,2018.0,,,,,,2044.0,2072.0,2081.0,
4,,,2012.0,2072.0,,2011.0,,,2025.0,,2002.0,2081,2031.0,,,2057.0,2020.0,,,2065.0,,2018.0,,,,,,2044.0,2071.0,2072.0,
5,,,2012.0,2072.0,,2011.0,2082.0,,2025.0,,2002.0,2082,2031.0,,,2056.0,2020.0,,,2065.0,,2018.0,,,,,,2044.0,2071.0,2070.0,
6,,,2013.0,2072.0,2063.0,2011.0,2074.0,,2025.0,,2002.0,2081,2031.0,2032.0,,2056.0,2020.0,,,2065.0,,2018.0,,,,,,2044.0,2067.0,2070.0,
7,,,2013.0,2072.0,2063.0,2011.0,2074.0,,2025.0,,2002.0,2081,2031.0,2032.0,,2056.0,2020.0,,,2065.0,,2018.0,,,,,,2044.0,2067.0,2070.0,
8,,,2013.0,2072.0,2063.0,2011.0,2074.0,,2025.0,,2002.0,2081,2031.0,2032.0,,2056.0,2020.0,,,2065.0,,2018.0,,,,,,2044.0,2067.0,2070.0,
9,,,2013.0,2072.0,2063.0,2011.0,2074.0,,2025.0,,2002.0,2081,2031.0,2032.0,,2056.0,2020.0,,,2065.0,,2018.0,,,,,,2044.0,2067.0,2070.0,
10,,,2013.0,2072.0,2063.0,2011.0,2074.0,,2025.0,,2002.0,2081,2031.0,2032.0,,2056.0,2020.0,,,2065.0,,2018.0,,,,,,2044.0,2067.0,2070.0,
11,,,2013.0,2072.0,2063.0,2011.0,2074.0,,2025.0,,2002.0,2081,2031.0,2032.0,,2056.0,2020.0,,,2065.0,,2018.0,,,,,,2044.0,2067.0,2070.0,
12,,,2013.0,2072.0,2063.0,2011.0,2074.0,,2025.0,,2002.0,2081,2031.0,2032.0,,2056.0,2020.0,,,2065.0,,2018.0,,,,,,2044.0,2067.0,2070.0,
13,,,2013.0,2072.0,2063.0,2011.0,2074.0,,2025.0,,2002.0,2081,2031.0,2032.0,,2056.0,2020.0,,,2065.0,,2018.0,,,,,,2044.0,2067.0,2070.0,
14,,,2013.0,2072.0,2063.0,2011.0,2074.0,,2025.0,,2002.0,2081,2031.0,2032.0,,2056.0,2020.0,,,2065.0,,2018.0,,,,,,2044.0,2067.0,2070.0,
15,,,2013.0,2072.0,2063.0,2011.0,2074.0,,2025.0,,2002.0,2081,2031.0,2032.0,,2056.0,2020.0,,,2065.0,,2018.0,,,,,,2044.0,2067.0,2070.0,
16,,,2013.0,2072.0,2063.0,2011.0,2074.0,,2025.0,,2002.0,2081,2031.0,2032.0,,2056.0,2020.0,,,2065.0,,2018.0,,,,,,2044.0,2067.0,2070.0,
17,,,2013.0,2072.0,2063.0,2011.0,2074.0,,2025.0,,2002.0,2081,2031.0,2032.0,,2056.0,2020.0,,,2065.0,,2018.0,,,,,,2044.0,2067.0,2070.0,
18,,,2013.0,2072.0,2063.0,2011.0,2074.0,,2025.0,,2002.0,2081,2031.0,2032.0,,2056.0,2020.0,,,2065.0,,2018.0,,,,,,2044.0,2067.0,2070.0,
19,,,2013.0,2072.0,2063.0,2011.0,2074.0,,2025.0,,2002.0,2081,2031.0,2032.0,,2056.0,2020.0,,,2065.0,,2018.0,,,,,,2044.0,2067.0,2070.0,
20,,,2013.0,2072.0,2063.0,2011.0,2074.0,,2025.0,,2002.0,2081,2031.0,2032.0,,2056.0,2020.0,,,2065.0,,2018.0,,,,,,2044.0,2067.0,2070.0,
21,,,2013.0,2072.0,2063.0,2011.0,2074.0,,2025.0,,2002.0,2081,2031.0,2032.0,,2056.0,2020.0,,,2065.0,,2018.0,,,,,,2044.0,2067.0,2070.0,
